version_id,anexa,sheet,source_row,cod,coduri,functie,sinonime,regim,tip_post,nivel_administrativ,banda_populatie,grad_treapta,vechime,studii,sectiune,coef_min,coef_max,coeficienti,coef_labels,needs_review
2026-07-17,I,I CII,22,12.00201002.01.1,12.00201002.01.1,Cercetător ştiinţific II,Cercetător ştiinţific II,,execuție,,,,,S,2. Funcţii de execuţie,2.992,2.992,2.992,Gradația 0,0
2026-07-17,I,I CII,23,12.00201003.01.1,12.00201003.01.1,Cercetător ştiinţific III,Cercetător ştiinţific III,,execuție,,,,,S,2. Funcţii de execuţie,2.5432,2.5432,2.5432,Gradația 0,0
2026-07-17,I,I CII,24,12.00201004.01.1,12.00201004.01.1,Cercetător ştiinţific,Cercetător ştiinţific,,execuție,,,,,S,2. Funcţii de execuţie,2.047333333333333,2.047333333333333,2.047333333,Gradația 0,0
2026-07-17,I,I CII,25,12.00201005.01.1,12.00201005.01.1,Asistent de cercetare ştiinţifică,Asistent de cercetare ştiinţifică,,execuție,,,,,S,2. Funcţii de execuţie,2,2,2,Gradația 0,0
2026-07-17,I,I CII,26,12.00201006.01.1,12.00201006.01.1,Asistent de cercetare ştiinţifică stagiar,Asistent de cercetare ştiinţifică stagiar,,execuție,,,,,S,2. Funcţii de execuţie,1.9,1.9,1.9,Gradația 0,0
2026-07-17,I,I CII,27,12.00201007.01.1,12.00201007.01.1,Asistent I,Asistent I,,execuție,,,,,M,2. Funcţii de execuţie,1.51,1.51,1.51,Gradația 0,0
2026-07-17,I,I CII,28,12.00201008.01.1,12.00201008.01.1,Asistent II,Asistent II,,execuție,,,,,M,2. Funcţii de execuţie,1.45,1.45,1.45,Gradația 0,0
2026-07-17,I,I CII,29,12.00201009.01.1,12.00201009.01.1,Asistent stagiar,Asistent stagiar,,execuție,,,,,M,2. Funcţii de execuţie,1.38,1.38,1.38,Gradația 0,0
2026-07-17,I,I CIII A,11,,,Preot,Preot,,,,,gradul I,,S,,1.6,1.6,1.6,,0
2026-07-17,I,I CIII A,12,,,Preot,Preot,,,,,gradul II,,S,,1.56,1.56,1.56,,0
2026-07-17,I,I CIII A,13,,,Preot,Preot,,,,,definitiv,,S,,1.54,1.54,1.54,,0
2026-07-17,I,I CIII A,14,,,Preot,Preot,,,,,debutant,,S,,1.48,1.48,1.48,,0
2026-07-17,I,I CIII A,16,,,Preot,Preot,,,,,gradul I,,M,,1.48,1.48,1.48,,0
2026-07-17,I,I CIII A,17,,,Preot,Preot,,,,,definitiv,,M,,1.46,1.46,1.46,,0
2026-07-17,I,I CIII A,18,,,Preot,Preot,,,,,debutant,,M,,1.42,1.42,1.42,,0
2026-07-17,I,I CIII A B C D,8,,,Preot - gradul I,Preot - gradul I,,execuție,,,,,S,Funcții de executie,1.6,1.6,1.6,,0
2026-07-17,I,I CIII A B C D,9,,,Preot - gradul II,Preot - gradul II,,execuție,,,,,S,Funcții de executie,1.56,1.56,1.56,,0
2026-07-17,I,I CIII A B C D,10,,,Preot - definitiv,Preot - definitiv,,execuție,,,,,S,Funcții de executie,1.54,1.54,1.54,,0
2026-07-17,I,I CIII A B C D,11,,,Preot - debutant,Preot - debutant,,execuție,,,,,S,Funcții de executie,1.48,1.48,1.48,,0
2026-07-17,I,I CIII A B C D,12,,,Preot - gradul I,Preot - gradul I,,execuție,,,,,M,Funcții de executie,1.48,1.48,1.48,,0
2026-07-17,I,I CIII A B C D,13,,,Preot - definitiv,Preot - definitiv,,execuție,,,,,M,Funcții de executie,1.46,1.46,1.46,,0
2026-07-17,I,I CIII A B C D,14,,,Preot - debutant,Preot - debutant,,execuție,,,,,M,Funcții de executie,1.42,1.42,1.42,,0
2026-07-17,II,II CI 1,12,21.00102001.01.2,21.00102001.01.2|21.00101001.01.2,Manager,Manager,,conducere,,,,,S,a) Unitați sanitare cu paturi,5.699999999999999,6,5.7|6,Grad I|Grad II,0
2026-07-17,II,II CI 1,13,21.00102003.01.2,21.00102003.01.2|21.00101003.01.2,Director medical,Director medical,,conducere,,,,,S,a) Unitați sanitare cu paturi,5.506199999999999,5.795999999999999,5.5062|5.796,Grad I|Grad II,0
2026-07-17,II,II CI 1,14,21.00102004.02.2,21.00102004.02.2|21.00101004.02.2,Director financiar-contabil,Director financiar-contabil,,conducere,,,,,S,a) Unitați sanitare cu paturi,4.680269999999999,4.9266,4.68027|4.9266,Grad I|Grad II,0
2026-07-17,II,II CI 1,15,21.00102005.01.2,21.00102005.01.2|21.00101005.01.2,Director de îngrijiri,Director de îngrijiri,,conducere,,,,,S,a) Unitați sanitare cu paturi,4.129649999999999,4.3469999999999995,4.12965|4.347,Grad I|Grad II,0
2026-07-17,II,II CI 1,18,21.00104001.01.2,21.00104001.01.2|21.00104001.01.1,Director general,Director general,,conducere,,,,,S,b) Unitați sanitare fără paturi *),4.82448,5.0784,4.82448|5.0784,Grad I|Grad II,0
2026-07-17,II,II CI 1,19,21.00104002.02.2,21.00104002.02.2|21.00104002.02.1,Director general adj.,Director general adj,,conducere,,,,,S,b) Unitați sanitare fără paturi *),4.4385216000000005,4.672128000000001,4.4385216|4.672128,Grad I|Grad II,0
2026-07-17,II,II CI 1,20,,,Director executiv/Director,Director executiv|Director,,conducere,,,,,S,b) Unitați sanitare fără paturi *),4.4385216000000005,4.672128000000001,4.4385216|4.672128,Grad I|Grad II,0
2026-07-17,II,II CI 1,23,21.00103002.01.2,21.00103002.01.2,Manager general,Manager general,,conducere,,,,,S,c) Servicii de ambulanță,5.529,5.82,5.529|5.82,Grad I|Grad II,0
2026-07-17,II,II CI 1,24,21.00103003.01.2,21.00103003.01.2,Director medical,Director medical,,conducere,,,,,S,c) Servicii de ambulanță,5.341013999999999,5.622119999999999,5.341014|5.62212,Grad I|Grad II,0
2026-07-17,II,II CI 1,25,21.00103004.02.2,21.00103004.02.2,Director economic,Director economic,,conducere,,,,,S,c) Servicii de ambulanță,4.212243,4.43394,4.212243|4.43394,Grad I|Grad II,0
2026-07-17,II,II CI 1,26,21.00103006.01.2,21.00103006.01.2,Director tehnic,Director tehnic,,conducere,,,,,S,c) Servicii de ambulanță,3.762,3.96,3.762|3.96,Grad I|Grad II,0
2026-07-17,II,II CI 1,27,,,Asistent medical-şef,Asistent medical-şef,,conducere,,,,,S,c) Servicii de ambulanță,3.350963195999999,3.5273296799999994,3.350963196|3.52732968,Grad I|Grad II,0
2026-07-17,II,II CI 1,31,,,Director program de rezidenţiat medicină de urgenţă,Director program de rezidenţiat medicină de urgenţă,,conducere,,,,,S,2. Alte funcții de conducere,5.1094800000000005,5.378400000000001,5.10948|5.3784,Grad I|Grad II,0
2026-07-17,II,II CI 1,32,,,"Șef secţie, şef laborator, șef serviciu medical și altele similare","Șef secţie, şef laborator, șef serviciu medical și altele similare",,conducere,,,,,S,2. Alte funcții de conducere,5.06217,5.328600000000001,5.06217|5.3286,Grad I|Grad II,0
2026-07-17,II,II CI 1,33,,,Medic şef ambulatoriu de specialitate şi altele similare,Medic şef ambulatoriu de specialitate şi altele similare,,conducere,,,,,S,2. Alte funcții de conducere,5.06217,5.328600000000001,5.06217|5.3286,Grad I|Grad II,0
2026-07-17,II,II CI 1,34,,,Medic coordonator,Medic coordonator,,conducere,,,,,S,2. Alte funcții de conducere,5.01217,5.148600000000001,5.01217|5.1486,Grad I|Grad II,0
2026-07-17,II,II CI 1,35,,,Farmacist şef,Farmacist şef,,conducere,,,,,S,2. Alte funcții de conducere,3.97404,4.1832,3.97404|4.1832,Grad I|Grad II,0
2026-07-17,II,II CI 1,36,,,Asistent medical-şef pe unitate,Asistent medical-şef pe unitate,,conducere,,,,,S,2. Alte funcții de conducere,3.7166849999999996,3.9122999999999997,3.716685|3.9123,Grad I|Grad II,0
2026-07-17,II,II CI 1,37,,,"Asistent medical şef **), moașă-șef și altele similare","Asistent medical şef **), moașă-șef și altele similare",,conducere,,,,,S,2. Alte funcții de conducere,2.72,2.86,2.72|2.86,Grad I|Grad II,0
2026-07-17,II,II CI 1,38,,,Asistent medical coordonator,Asistent medical coordonator,,conducere,,,,,S,2. Alte funcții de conducere,2.54,2.68,2.54|2.68,Grad I|Grad II,0
2026-07-17,II,II CI 2,8,21.00201001.01.1,21.00201001.01.1,Medic primar,Medic primar,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,4,4,4,,0
2026-07-17,II,II CI 2,9,21.00201002.01.1,21.00201002.01.1,Medic primar dentist,Medic primar dentist,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,4,4,4,,0
2026-07-17,II,II CI 2,10,21.00201003.01.1,21.00201003.01.1,Medic specialist,Medic specialist,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,3.2,3.2,3.2,,0
2026-07-17,II,II CI 2,11,21.00201004.01.1,21.00201004.01.1,Medic specialist dentist,Medic specialist dentist,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,3.2,3.2,3.2,,0
2026-07-17,II,II CI 2,12,21.00201005.01.1,21.00201005.01.1,Medic rezident anul VI,Medic rezident anul VI,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.5600000000000005,2.5600000000000005,2.56,,0
2026-07-17,II,II CI 2,13,21.00201006.01.1,21.00201006.01.1,Medic rezident anul IV-V,Medic rezident anul IV-V,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.4000000000000004,2.4000000000000004,2.4,,0
2026-07-17,II,II CI 2,14,21.00201007.01.1,21.00201007.01.1,Medic dentist rezident anul IV-V,Medic dentist rezident anul IV-V,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.4000000000000004,2.4000000000000004,2.4,,0
2026-07-17,II,II CI 2,15,21.00201008.01.1,21.00201008.01.1,Medic rezident anul III,Medic rezident anul III,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.2399999999999998,2.2399999999999998,2.24,,0
2026-07-17,II,II CI 2,16,21.00201009.01.1,21.00201009.01.1,Medic dentist rezident anul III,Medic dentist rezident anul III,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.2399999999999998,2.2399999999999998,2.24,,0
2026-07-17,II,II CI 2,17,21.00201010.01.1,21.00201010.01.1,Medic rezident anul II,Medic rezident anul II,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.08,2.08,2.08,,0
2026-07-17,II,II CI 2,18,21.00201011.01.1,21.00201011.01.1,Medic dentist rezident anul II,Medic dentist rezident anul II,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.08,2.08,2.08,,0
2026-07-17,II,II CI 2,19,21.00201012.01.1,21.00201012.01.1,Medic rezident anul I,Medic rezident anul I,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.92,1.92,1.92,,0
2026-07-17,II,II CI 2,20,21.00201013.01.1,21.00201013.01.1,Medic dentist rezident anul I,Medic dentist rezident anul I,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.92,1.92,1.92,,0
2026-07-17,II,II CI 2,21,21.00201014.01.1,21.00201014.01.1,Medic,Medic,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.16,2.16,2.16,,0
2026-07-17,II,II CI 2,22,21.00201015.01.1,21.00201015.01.1,Medic dentist,Medic dentist,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.16,2.16,2.16,,0
2026-07-17,II,II CI 2,23,21.00201016.01.1,21.00201016.01.1,Farmacist primar *1),Farmacist primar *,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.7,2.7,2.7,,0
2026-07-17,II,II CI 2,24,21.00201017.01.1,21.00201017.01.1,Farmacist specialist,Farmacist specialist,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.48,2.48,2.48,,0
2026-07-17,II,II CI 2,25,21.00201018.01.1,21.00201018.01.1,Farmacist,Farmacist,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.2,2.2,2.2,,0
2026-07-17,II,II CI 2,26,21.00201019.01.1,21.00201019.01.1,Farmacist rezident anul III,Farmacist rezident anul III,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.9140000000000001,1.9140000000000001,1.914,,0
2026-07-17,II,II CI 2,27,21.00201020.01.1,21.00201020.01.1,Farmacist rezident anul II,Farmacist rezident anul II,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.826,1.826,1.826,,0
2026-07-17,II,II CI 2,28,21.00201021.01.1,21.00201021.01.1,Farmacist rezident anul I,Farmacist rezident anul I,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.7600000000000002,1.7600000000000002,1.76,,0
2026-07-17,II,II CI 2,29,21.00201022.02.1,21.00201022.02.1,Bioinginer medical,Bioinginer medical,,,,,principal,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.016,2.016,2.016,,0
2026-07-17,II,II CI 2,30,21.00201023.02.1,21.00201023.02.1,Bioinginer medical; specialist,Bioinginer medical|specialist,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.89696,1.89696,1.89696,,0
2026-07-17,II,II CI 2,31,21.00201024.02.1,21.00201024.02.1,Bioinginer medical,Bioinginer medical,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.8021119999999997,1.8021119999999997,1.802112,,0
2026-07-17,II,II CI 2,32,21.00201025.02.1,21.00201025.02.1,Bioinginer medical,Bioinginer medical,,,,,debutant,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.7120063999999997,1.7120063999999997,1.7120064,,0
2026-07-17,II,II CI 2,33,21.00201026.11.1,21.00201026.11.1,Asistent medical; tehnician de radiologie şi imagistică licenţiat; asistent medical de laborator clinic licenţiat; licenţiat în balneofiziokinetoterapie şi recuperare; tehnician dentar licenţiat; asistent medical dentar licenţiat; tehnician de farmacie licenţiat; tehnician de audiologie şi protezare auditivă licenţiat; asistent medical de profilaxie dentară licenţiat; dietetician; moaşă,Asistent medical|tehnician de radiologie şi imagistică licenţiat|asistent medical de laborator clinic licenţiat|licenţiat în balneofiziokinetoterapie şi recuperare|tehnician dentar licenţiat|asistent medical dentar licenţiat|tehnician de farmacie licenţiat|tehnician de audiologie şi protezare auditivă licenţiat|asistent medical de profilaxie dentară licenţiat|dietetician|moaşă,,,,,principal,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.92,1.92,1.92,,0
2026-07-17,II,II CI 2,34,21.00201027.11.1,21.00201027.11.1,Asistent medical; tehnician de radiologie şi imagistică licenţiat; asistent medical de laborator clinic licenţiat; licenţiat în balneofiziokinetoterapie şi recuperare; tehnician dentar licenţiat; asistent medical dentar licenţiat; tehnician de farmacie licenţiat; tehnician de audiologie şi protezare auditivă licenţiat; asistent medical de profilaxie dentară licenţiat; dietetician; moaşă,Asistent medical|tehnician de radiologie şi imagistică licenţiat|asistent medical de laborator clinic licenţiat|licenţiat în balneofiziokinetoterapie şi recuperare|tehnician dentar licenţiat|asistent medical dentar licenţiat|tehnician de farmacie licenţiat|tehnician de audiologie şi protezare auditivă licenţiat|asistent medical de profilaxie dentară licenţiat|dietetician|moaşă,,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.8239999999999998,1.8239999999999998,1.824,,0
2026-07-17,II,II CI 2,35,21.00201028.11.1,21.00201028.11.1,Asistent medical; tehnician de radiologie şi imagistică licenţiat; asistent medical de laborator clinic licenţiat; licenţiat în balneofiziokinetoterapie şi recuperare; tehnician dentar licenţiat; asistent medical dentar licenţiat; tehnician de farmacie licenţiat; tehnician de audiologie şi protezare auditivă licenţiat; asistent medical de profilaxie dentară licenţiat; dietetician; moaşă,Asistent medical|tehnician de radiologie şi imagistică licenţiat|asistent medical de laborator clinic licenţiat|licenţiat în balneofiziokinetoterapie şi recuperare|tehnician dentar licenţiat|asistent medical dentar licenţiat|tehnician de farmacie licenţiat|tehnician de audiologie şi protezare auditivă licenţiat|asistent medical de profilaxie dentară licenţiat|dietetician|moaşă,,,,,debutant,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.7327999999999997,1.7327999999999997,1.7328,,0
2026-07-17,II,II CI 2,36,21.00201032.27.1,21.00201032.27.1,Asistent medical; asistent medical specialist; tehnician superior de imagistică; radiologie; radioterapie şi radiodiagnostic; cosmetician medical specialist; asistent medical specializat; tehnician de laborator clinic; tehnician de farmacie; asistent de fiziokinetoterapie; asistent medical de urgenţe medico-chirurgicale; asistent medico-social; tehnician dentar specializat; asistent de profilaxie stomatologică; asistent igienist pentru cabinet stomatologic; asistent pentru stomatologie; asistent medical generalist; tehnician de radiologie şi imagistică; tehnician de audiologie şi protezare auditivă; tehnician de protezare oculară; asistent medical de geriatrie; gerontologie şi asistenţă socială pentru vârstnici; asistent medical de igienă şi sănătate publică; cosmetician medical; asistent medical nutriţionist şi dietetician; tehnician dentar specialist; asistent dentar,Asistent medical|asistent medical specialist|tehnician superior de imagistică|radiologie|radioterapie şi radiodiagnostic|cosmetician medical specialist|asistent medical specializat|tehnician de laborator clinic|tehnician de farmacie|asistent de fiziokinetoterapie|asistent medical de urgenţe medico-chirurgicale|asistent medico-social|tehnician dentar specializat|asistent de profilaxie stomatologică|asistent igienist pentru cabinet stomatologic|asistent pentru stomatologie|asistent medical generalist|tehnician de radiologie şi imagistică|tehnician de audiologie şi protezare auditivă|tehnician de protezare oculară|asistent medical de geriatrie|gerontologie şi asistenţă socială pentru vârstnici|asistent medical de igienă şi sănătate publică|cosmetician medical|asistent medical nutriţionist şi dietetician|tehnician dentar specialist|asistent dentar,,,,,principal,,SSD,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.728,1.728,1.728,,0
2026-07-17,II,II CI 2,37,21.00201033.27.1,21.00201033.27.1,"Asistent medical; asistent medical specialist; tehnician superior de imagistică, radiologie, radioterapie şi radiodiagnostic, cosmetician medical specialist, asistent medical specializat, tehnician de laborator clinic, tehnician de farmacie, asistent de fiziokinetoterapie, asistent medical de urgenţe medico-chirurgicale, asistent medico-social, tehnician dentar specializat, asistent de profilaxie stomatologică, asistent igienist pentru cabinet stomatologic, asistent pentru stomatologie, asistent medical generalist, tehnician de radiologie şi imagistică, tehnician de audiologie şi protezare auditivă, tehnician de protezare oculară, asistent medical de geriatrie, gerontologie şi asistenţă socială pentru vârstnici, asistent medical de igienă şi sănătate publică, cosmetician medical, asistent medical nutriţionist şi dietetician, tehnician dentar specialist, asistent dentar",Asistent medical|asistent medical specialist,,,,,,,SSD,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.6416,1.6416,1.6416,,0
2026-07-17,II,II CI 2,38,21.00201034.27.1,21.00201034.27.1,"Asistent medical, asistent medical specialist, tehnician superior de imagistică, radiologie, radioterapie şi radiodiagnostic, cosmetician medical specialist, asistent medical specializat, tehnician de laborator clinic, tehnician de farmacie, asistent de fiziokinetoterapie, asistent medical de urgenţe medico-chirurgicale, asistent medico-social, tehnician dentar specializat, asistent de profilaxie stomatologică, asistent igienist pentru cabinet stomatologic, asistent pentru stomatologie, asistent medical generalist, tehnician de radiologie şi imagistică, tehnician de audiologie şi protezare auditivă, tehnician de protezare oculară, asistent medical de geriatrie, gerontologie şi asistenţă socială pentru vârstnici, asistent medical de igienă şi sănătate publică, cosmetician medical, asistent medical nutriţionist şi dietetician, tehnician dentar specialist, asistent dentar","Asistent medical, asistent medical specialist, tehnician superior de imagistică, radiologie, radioterapie şi radiodiagnostic, cosmetician medical specialist, asistent medical specializat, tehnician de laborator clinic, tehnician de farmacie, asistent de fiziokinetoterapie, asistent medical de urgenţe medico-chirurgicale, asistent medico-social, tehnician dentar specializat, asistent de profilaxie stomatologică, asistent igienist pentru cabinet stomatologic, asistent pentru stomatologie, asistent medical generalist, tehnician de radiologie şi imagistică, tehnician de audiologie şi protezare auditivă, tehnician de protezare oculară, asistent medical de geriatrie, gerontologie şi asistenţă socială pentru vârstnici, asistent medical de igienă şi sănătate publică, cosmetician medical, asistent medical nutriţionist şi dietetician, tehnician dentar specialist, asistent dentar",,,,,debutant,,SSD,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.5941759999999998,1.5941759999999998,1.594176,,0
2026-07-17,II,II CI 2,39,21.00201035.01.1,21.00201035.01.1,"Asistent medical,tehnician dentar principal *2)","Asistent medical,tehnician dentar principal *",,,,,,,PL,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.72,1.72,1.72,,0
2026-07-17,II,II CI 2,40,21.00201036.01.1,21.00201036.01.1,"Asistent medical,tehnician dentar *2)","Asistent medical,tehnician dentar *",,,,,,,PL,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.608768,1.608768,1.608768,,0
2026-07-17,II,II CI 2,41,21.00201037.01.1,21.00201037.01.1,"Asistent medical,tehnician dentar debutant*2)","Asistent medical,tehnician dentar debutant*",,,,,,,PL,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.5702633599999998,1.5702633599999998,1.57026336,,0
2026-07-17,II,II CI 2,42,21.00201038.01.1,21.00201038.01.1,Asistent medical principal *2),Asistent medical principal *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.6683999999999999,1.6683999999999999,1.6684,,0
2026-07-17,II,II CI 2,43,21.00201039.01.1,21.00201039.01.1,Asistent medical *2),Asistent medical *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.5605049599999998,1.5605049599999998,1.56050496,,0
2026-07-17,II,II CI 2,44,21.00201040.01.1,21.00201040.01.1,Asistent medical debutant *2),Asistent medical debutant *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.52,1.52,1.52,,0
2026-07-17,II,II CI 2,45,21.00201041.01.1,21.00201041.01.1,Tehnician dentar principal *3),Tehnician dentar principal *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.6683999999999999,1.6683999999999999,1.6684,,0
2026-07-17,II,II CI 2,46,21.00201042.01.1,21.00201042.01.1,Tehnician dentar *3),Tehnician dentar *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.5605049599999998,1.5605049599999998,1.56050496,,0
2026-07-17,II,II CI 2,47,21.00201043.01.1,21.00201043.01.1,Tehnician dentar debutant *3),Tehnician dentar debutant *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.52,1.52,1.52,,0
2026-07-17,II,II CI 2,48,21.00201044.01.1,21.00201044.01.1,Soră medicală principală *4),Soră medicală principală *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.5682959999999997,1.5682959999999997,1.568296,,0
2026-07-17,II,II CI 2,49,21.00201045.01.1,21.00201045.01.1,Soră medicală *4),Soră medicală *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.4824797119999997,1.4824797119999997,1.482479712,,0
2026-07-17,II,II CI 2,50,21.00201046.01.1,21.00201046.01.1,Soră medicală debutant *4),Soră medicală debutant *,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.444,1.444,1.444,,0
2026-07-17,II,II CI 2,51,21.00201047.01.1,21.00201047.01.1,Autopsier principal,Autopsier principal,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.6683999999999999,1.6683999999999999,1.6684,,0
2026-07-17,II,II CI 2,52,21.00201048.01.1,21.00201048.01.1,Autopsier,Autopsier,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.5605049599999998,1.5605049599999998,1.56050496,,0
2026-07-17,II,II CI 2,53,21.00201049.01.1,21.00201049.01.1,Autopsier debutant,Autopsier debutant,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.52,1.52,1.52,,0
2026-07-17,II,II CI 2,54,21.00201050.02.1,21.00201050.02.1,"Statistician medical; registrator medical; operator registrator de urgență, principal","Statistician medical|registrator medical|operator registrator de urgență, principal",,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.4824797119999997,1.4824797119999997,1.482479712,,0
2026-07-17,II,II CI 2,55,21.00201051.02.1,21.00201051.02.1,Statistician medical; registrator medical; operator registrator de urgență,Statistician medical|registrator medical|operator registrator de urgență,,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.4083557263999997,1.4083557263999997,1.408355726,,0
2026-07-17,II,II CI 2,56,21.00201052.02.1,21.00201052.02.1,"Statistician medical; registrator medical;operator registrator de urgență, debutant","Statistician medical|registrator medical|operator registrator de urgență, debutant",,,,,,,M,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.3379379400799998,1.3379379400799998,1.33793794,,0
2026-07-17,II,II CI 2,57,21.00205001.05.1,21.00205001.05.1,"Biolog,biochimist,chimist, fizician - principal","Biolog,biochimist,chimist, fizician - principal",,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.11,2.11,2.11,,0
2026-07-17,II,II CI 2,58,21.00205002.05.1,21.00205002.05.1,"Biolog, biochimist, chimist, fizician- specialist","Biolog, biochimist, chimist, fizician- specialist",,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.9412,1.9412,1.9412,,0
2026-07-17,II,II CI 2,59,21.00205003.04.1,21.00205003.04.1,"Biolog, biochimist, chimist, fizician","Biolog, biochimist, chimist, fizician",,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.7859040000000002,1.7859040000000002,1.785904,,0
2026-07-17,II,II CI 2,60,21.00205004.05.1,21.00205004.05.1,"Biolog, biochimist, chimist, fizician - debutant","Biolog, biochimist, chimist, fizician - debutant",,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.6430316800000002,1.6430316800000002,1.64303168,,0
2026-07-17,II,II CI 2,61,21.00205005.05.1,21.00205005.05.1,"Logoped, sociolog, asistent social","Logoped, sociolog, asistent social",,,,,principal,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,2.11,2.11,2.11,,0
2026-07-17,II,II CI 2,62,21.00205006.05.1,21.00205006.05.1,"Logoped, sociolog, asistent social","Logoped, sociolog, asistent social",,,,,,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.9412,1.9412,1.9412,,0
2026-07-17,II,II CI 2,63,21.00205007.05.1,21.00205007.05.1,"Logoped, sociolog, asistent social","Logoped, sociolog, asistent social",,,,,debutant,,S,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.7859040000000002,1.7859040000000002,1.785904,,0
2026-07-17,II,II CI 2,64,21.00205008.04.1,21.00205008.04.1,"Profesor CFM; biolog; chimist, principal *5)","Profesor CFM|biolog|chimist, principal *",,,,,,,SSD,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.6847999999999999,1.6847999999999999,1.6848,,0
2026-07-17,II,II CI 2,65,21.00205009.04.1,21.00205009.04.1,Profesor CFM; biolog; chimist*5),Profesor CFM|biolog|chimist*,,,,,,,SSD,a) Coeficienți de salarizare pentru personalul de specialitate medico-sanitar,1.5500159999999998,1.5500159999999998,1.550016,,0
